candidate_label,mean_knn_distance
AEB_Plate045_003006,0.00057714584
ALB_Plate013_006009,0.0005770743
AEC_Plate009_010020,0.0005769491
AHA_Plate007_1_016001,0.0005769074
ALB_Plate023_2_005022,0.0005763114
AEB_Plate046_014015,0.00057626364
AHA_Plate008_001005,0.00057604315
AHA_Plate007_1_010006,0.000575912
ALB_Plate023_1_008024,0.00057570933
AEB_Plate035_1_014004,0.00057542324
ALB_Plate019_012022,0.00057455304
AHA_Plate009_1_013007,0.000573951
ALB_Plate003_009016,0.00057350995
AEC_Plate028_004001,0.00057265756
AEB_Plate001_010001,0.00057219865
ALB_Plate010_1_013018,0.0005719483
ALB_Plate011_2_009004,0.0005714953
AEB_Plate051_010003,0.0005714178
ALB_Plate023_1_015021,0.00057106616
AHA_Plate001_1_003011,0.0005692482
AEB_Plate012_012020,0.0005683362
AEC_Plate003_016001,0.0005683303
ALB_Plate022_2_005021,0.00056820514
AEB_Plate040_002023,0.00056607724
ALB_Plate011_1_006016,0.0005660057
ALB_Plate022_1_010011,0.00056595204
ALB_Plate002_2_016002,0.00056587456
ALB_Plate001_1_014004,0.0005655348
ALB_Plate011_1_014005,0.0005652547
AEB_Plate025_013008,0.0005651474
AHA_Plate004_004012,0.0005650759
ALB_Plate011_2_004012,0.00056496856
ALB_Plate003_011023,0.0005648434
AEC_Plate008_015003,0.00056459307
ALB_Plate011_2_008018,0.00056385994
AEB_Plate044_014006,0.0005627096
AEB_Plate023_014023,0.00056249497
AEB_Plate012_016001,0.00056226255
AEB_Plate029_2_010024,0.00056132674
AEC_Plate011_006019,0.00056109426
AHA_Plate008_012015,0.0005610585
ALB_Plate002_1_014005,0.00056042674
ALB_Plate017_008011,0.0005601764
AEB_Plate023_007010,0.0005600393
ALB_Plate001_1_009014,0.00055952073
ALB_Plate022_1_009017,0.00055938365
AHA_Plate008_013005,0.00055879354
ALB_Plate003_012018,0.00055864453
ALB_Plate022_2_005014,0.0005583763
AHA_Plate005_007017,0.0005582273
ALB_Plate006_005016,0.000557524
AEC_Plate031_002024,0.00055737497
AEB_Plate055_006024,0.0005570829
AEC_Plate031_004006,0.0005568087
ALB_Plate023_2_015009,0.00055608747
AEB_Plate019_005024,0.0005555272
AHA_Plate008_003003,0.0005551934
AEB_Plate010_006001,0.00055438874
ALB_Plate017_009009,0.0005539477
AEC_Plate007_016023,0.0005536735
ALB_Plate014_008014,0.00055340526
AHA_Plate009_1_013004,0.00055232644
ALB_Plate007_015011,0.00055212976
AEB_Plate057_010012,0.00055201055
AEB_Plate045_007008,0.00055173633
ALB_Plate022_2_009017,0.00055092573
ALB_Plate021_013008,0.0005507708
ALB_Plate011_1_012021,0.00055046676
AHA_Plate008_015005,0.0005504012
AEB_Plate010_001017,0.00054971577
AEB_Plate026_005023,0.00054968597
AEC_Plate030_2_001013,0.0005496621
AHA_Plate001_1_016005,0.00054950116
ALB_Plate023_1_001008,0.0005493462
AEB_Plate018_011014,0.00054916146
ALB_Plate020_010021,0.00054906606
AEB_Plate038_006016,0.0005483568
AHA_Plate006_016001,0.00054828526
AEB_Plate043_006012,0.00054827926
ALB_Plate020_005005,0.0005481243
ALB_Plate011_1_001015,0.00054804084
ALB_Plate023_1_014001,0.000547266
AEB_Plate011_008005,0.0005470216
ALB_Plate024_003023,0.00054658053
ALB_Plate016_004002,0.00054618716
AEC_Plate022_004023,0.0005461395
AEB_Plate063_004002,0.0005460799
AEC_Plate030_2_003016,0.00054571626
AEB_Plate059_004024,0.00054544804
AEB_Plate023_004023,0.00054522755
AEB_Plate002_003022,0.0005445957
AEB_Plate036_004002,0.00054449437
ALB_Plate024_014001,0.00054385065
ALB_Plate024_010010,0.0005430579
AEB_Plate001_002023,0.0005429983
ALB_Plate011_2_001014,0.0005429983
AHA_Plate008_007003,0.0005426407
ALB_Plate024_006009,0.0005425274
ALB_Plate023_2_002024,0.0005424917
ALB_Plate001_2_011003,0.0005423665
ALB_Plate010_1_001022,0.0005422592
ALB_Plate019_007010,0.0005420566
AEB_Plate040_006001,0.00054190756
AEC_Plate031_011019,0.0005416572
ALB_Plate011_1_006009,0.0005413711
AHA_Plate005_013004,0.00054135325
AEB_Plate003_003009,0.000540483
AEB_Plate019_012013,0.00054033997
AEB_Plate029_2_002002,0.000540179
AHA_Plate004_006023,0.00053974986
AHA_Plate001_2_001005,0.0005379319
AEB_Plate039_007015,0.0005376637
ALB_Plate001_2_009015,0.0005370736
AHA_Plate009_1_013009,0.000536865
ALB_Plate014_006010,0.00053681136
AHA_Plate007_1_005004,0.0005366683
ALB_Plate001_2_009003,0.00053650734
ALB_Plate002_1_002003,0.00053616764
AEB_Plate063_004024,0.00053595303
ALB_Plate019_009012,0.00053493975
AEB_Plate051_002017,0.00053485035
ALB_Plate002_2_006011,0.0005344391
AHA_Plate006_003004,0.0005342603
AHA_Plate009_1_013006,0.0005337715
ALB_Plate022_1_014001,0.00053351524
ALB_Plate006_004005,0.0005334079
AHA_Plate003_015004,0.00053253176
AEC_Plate022_007003,0.0005321264
ALB_Plate023_1_009019,0.00053197145
AEB_Plate041_003016,0.00053176284
ALB_Plate005_006023,0.0005310595
AEC_Plate003_007024,0.000530684
AHA_Plate007_1_004022,0.0005305588
AEB_Plate045_012015,0.0005304575
AEC_Plate016_009012,0.00052995083
ALB_Plate003_014004,0.00052954553
AEC_Plate024_005021,0.0005292773
AEB_Plate030_1_012010,0.00052863953
AEC_Plate031_013022,0.00052859786
AEC_Plate031_012006,0.00052830577
ALB_Plate019_009018,0.0005279899
ALB_Plate016_002004,0.0005279839
ALB_Plate001_2_001003,0.0005279422
ALB_Plate010_1_009018,0.0005278945
ALB_Plate011_2_001012,0.0005274415
AEB_Plate049_005024,0.00052732823
AEC_Plate007_005007,0.000527215
ALB_Plate010_1_009004,0.0005271792
ALB_Plate023_1_013003,0.0005270302
ALB_Plate001_2_010017,0.00052701833
ALB_Plate015_013004,0.000526917
AEC_Plate012_014023,0.0005265117
ALB_Plate014_011009,0.0005262077
AEB_Plate024_004009,0.00052604673
AEC_Plate008_005002,0.00052582624
ALB_Plate007_002022,0.0005250573
AEC_Plate019_004001,0.000524962
ALB_Plate017_005010,0.000524801
ALB_Plate010_1_004002,0.000524348
AHA_Plate003_003007,0.0005243242
AEC_Plate017_006001,0.0005241871
AEC_Plate030_2_009011,0.0005241275
ALB_Plate022_1_010002,0.0005240858
ALB_Plate022_2_015007,0.00052399037
ALB_Plate002_2_016024,0.00052322744
ALB_Plate009_002012,0.00052317977
ALB_Plate022_2_011001,0.0005230665
AEC_Plate002_013005,0.0005224347
AEC_Plate021_004024,0.00052227377
ALB_Plate010_2_001022,0.00052207115
ALB_Plate001_2_009011,0.00052180886
ALB_Plate021_004001,0.00052174926
AHA_Plate008_016001,0.00052118895
ALB_Plate010_2_014010,0.0005211711
AEC_Plate013_005020,0.0005205691
ALB_Plate010_2_013020,0.00052028894
ALB_Plate011_1_015022,0.0005196929
AEB_Plate003_016024,0.0005196035
AHA_Plate007_1_008009,0.00051929354
ALB_Plate001_1_005013,0.0005187571
AEC_Plate030_1_011001,0.00051850674
AEB_Plate046_006002,0.00051790476
AHA_Plate009_1_004023,0.0005178034
ALB_Plate002_2_014018,0.0005173087
ALB_Plate002_2_009015,0.0005168319
AEB_Plate025_005023,0.00051671267
ALB_Plate011_2_006010,0.0005162239
AEC_Plate007_004007,0.0005161345
AEB_Plate043_010018,0.00051596167
AHA_Plate009_1_001006,0.0005158305
AHA_Plate011_1_009001,0.0005156457
ALB_Plate003_016002,0.00051522255
AEC_Plate027_001018,0.00051504374
AEB_Plate001_010014,0.0005146563
ALB_Plate003_014022,0.00051437615
ALB_Plate010_2_011015,0.0005143404
ALB_Plate018_013011,0.0005140841
AEC_Plate008_010020,0.0005140066
AEC_Plate023_005024,0.00051359535
AEC_Plate031_001024,0.0005134881
ALB_Plate010_1_002003,0.00051341654
ALB_Plate024_014024,0.00051327946
AEB_Plate063_009019,0.0005132377
AEC_Plate011_012019,0.00051321386
ALB_Plate012_006020,0.00051313045
AEB_Plate005_011019,0.00051245687
ALB_Plate002_2_009016,0.00051230786
AHA_Plate009_2_002024,0.000511682
AEB_Plate045_005001,0.00051157473
ALB_Plate023_2_015021,0.0005109489
AEC_Plate025_004023,0.00051087735
ALB_Plate003_012020,0.00051084755
AEB_Plate046_010002,0.00051059725
AHA_Plate001_1_013019,0.0005104959
AEB_Plate013_1_004023,0.0005104244
ALB_Plate023_2_014023,0.0005104065
ALB_Plate017_005015,0.0005100429
AHA_Plate001_1_005022,0.00050997734
AEB_Plate055_004024,0.0005099356
ALB_Plate001_2_003014,0.00050981046
AEC_Plate028_013024,0.00050933956
ALB_Plate002_2_012010,0.00050930976
AHA_Plate009_1_001004,0.00050855876
AEC_Plate027_006014,0.00050846935
ALB_Plate007_012018,0.00050846935
AEB_Plate013_1_005001,0.00050831435
AHA_Plate011_1_007015,0.00050812366
ALB_Plate012_004012,0.0005080998
ALB_Plate002_2_012021,0.0005078316
ALB_Plate022_2_003006,0.00050779583
ALB_Plate020_009005,0.0005077541
AEC_Plate005_006001,0.00050730706
AHA_Plate001_2_002001,0.0005072832
ALB_Plate002_2_002023,0.0005066991
AEB_Plate013_1_005024,0.0005058348
AEB_Plate027_006012,0.00050572155
AEC_Plate024_004002,0.00050569174
AEB_Plate021_013007,0.0005054176
AHA_Plate003_011006,0.0005052805
AEB_Plate009_006023,0.00050523283
AHA_Plate006_016023,0.00050519704
ALB_Plate020_005001,0.0005049765
ALB_Plate011_2_002001,0.0005049527
ALB_Plate003_011009,0.00050459505
AEB_Plate038_003017,0.0005045116
ALB_Plate023_2_010007,0.00050438044
AEB_Plate042_005002,0.0005042851
ALB_Plate010_1_015018,0.0005034864
AHA_Plate006_005004,0.00050345657
ALB_Plate017_015009,0.00050324795
ALB_Plate010_2_008021,0.00050315855
ALB_Plate023_2_014001,0.0005031109
AEC_Plate021_011009,0.00050243735
AEB_Plate029_1_016024,0.00050208566
AEB_Plate006_006024,0.00050206186
AEB_Plate013_1_005023,0.0005020201
ALB_Plate001_1_009015,0.0005019248
ALB_Plate010_2_010019,0.00050171616
ALB_Plate016_015006,0.00050150754
ALB_Plate003_012004,0.0005013466
AEB_Plate030_2_001024,0.000501287
AHA_Plate009_1_001005,0.00050089357
AEB_Plate019_014002,0.0005006671
ALB_Plate021_010006,0.00050052407
ALB_Plate025_016002,0.00050038693
AEB_Plate016_010018,0.000499928
AEB_Plate001_008011,0.00049984455
AHA_Plate001_2_013009,0.0004996717
AEC_Plate030_2_006023,0.00049952866
AEB_Plate043_004019,0.00049943925
AEB_Plate017_015006,0.0004991591
ALB_Plate023_2_010017,0.0004991114
AEB_Plate027_013019,0.0004986346
ALB_Plate022_2_014003,0.0004977047
AHA_Plate009_2_005022,0.0004976094
AEB_Plate040_004023,0.0004975855
ALB_Plate002_2_006002,0.00049743056
AHA_Plate007_1_006005,0.0004971564
AEB_Plate025_012005,0.0004971504
AEB_Plate060_001012,0.00049704313
ALB_Plate022_2_016009,0.00049693586
AEB_Plate029_2_002001,0.0004968822
ALB_Plate025_016001,0.0004967928
AHA_Plate005_003005,0.0004961908
ALB_Plate010_2_002016,0.0004960418
AEB_Plate041_004024,0.00049600005
AHA_Plate003_001003,0.0004957974
AEB_Plate015_006014,0.0004955709
ALB_Plate005_016002,0.00049552915
AHA_Plate001_1_014024,0.00049533247
AEB_Plate030_2_013015,0.0004952252
ALB_Plate014_014012,0.00049521925
AEC_Plate006_010009,0.0004951954
ALB_Plate010_1_004006,0.0004951656
ALB_Plate012_006005,0.0004946768
ALB_Plate024_001003,0.0004945815
AEB_Plate041_006002,0.00049453974
AEB_Plate027_016023,0.00049422384
AHA_Plate001_1_012024,0.0004939198
ALB_Plate001_2_013020,0.00049387815
ALB_Plate011_2_013016,0.00049384235
ALB_Plate004_016002,0.00049349666
AEB_Plate012_013010,0.0004933715
AEC_Plate030_2_006001,0.0004933298
AHA_Plate002_016024,0.00049322844
AHA_Plate006_007008,0.0004927218
ALB_Plate002_2_006007,0.0004923284
AEB_Plate049_004013,0.0004922271
ALB_Plate002_2_015012,0.000491941
AEC_Plate008_006001,0.0004917026
ALB_Plate013_009003,0.00049148797
ALB_Plate001_1_005014,0.0004909456
AEC_Plate004_016002,0.0004907966
ALB_Plate013_014021,0.00049046875
ALB_Plate010_2_013007,0.00049040315
ALB_Plate024_011011,0.00048988464
AEC_Plate030_2_011001,0.00048953295
AEB_Plate047_008010,0.0004894197
AEC_Plate001_016024,0.0004894078
AHA_Plate001_1_009016,0.0004892588
AEC_Plate012_007011,0.00048906804
AEB_Plate009_006002,0.00048893096
AEB_Plate028_2_004021,0.00048888323
AEB_Plate031_004001,0.000488472
ALB_Plate007_010021,0.00048834085
AHA_Plate001_2_005024,0.00048726797
ALB_Plate018_009010,0.00048704149
AHA_Plate001_1_008001,0.0004869759
AEC_Plate030_2_011017,0.0004869282
ALB_Plate014_007011,0.00048679113
ALB_Plate023_1_014019,0.00048673153
AEB_Plate025_003002,0.00048658252
ALB_Plate011_1_002007,0.0004864633
ALB_Plate023_2_005014,0.00048629046
ALB_Plate002_2_012003,0.0004861951
AHA_Plate003_014020,0.00048612355
AHA_Plate009_1_007006,0.000486058
AHA_Plate004_014017,0.0004858613
AEC_Plate002_004010,0.00048544406
AHA_Plate010_005017,0.00048514007
AEB_Plate009_016001,0.00048512817
ALB_Plate014_005014,0.0004849136
AEB_Plate046_005011,0.00048481225
ALB_Plate017_007016,0.00048470497
ALB_Plate023_1_009008,0.0004834473
AEB_Plate057_008008,0.0004833162
ALB_Plate001_2_004023,0.00048322082
AEB_Plate009_014001,0.00048305988
AEB_Plate018_010006,0.00048303007
AEC_Plate032_016016,0.0004828155
ALB_Plate022_2_016005,0.00048280956
AEB_Plate035_2_002001,0.00048269628
AEB_Plate029_2_006023,0.00048265458
AHA_Plate002_012014,0.0004822135
AEC_Plate017_006002,0.00048214197
ALB_Plate017_001019,0.0004820466
AEB_Plate027_015021,0.000481987
ALB_Plate001_2_009006,0.0004817724
AEB_Plate030_2_016017,0.000481534
ALB_Plate001_2_002014,0.00048151016
AEB_Plate046_004018,0.00048137308
AEB_Plate018_014024,0.00048115253
AEB_Plate020_014024,0.0004810393
ALB_Plate022_2_006012,0.00048055648
AEB_Plate023_014001,0.0004803896
AEB_Plate024_016014,0.00048033
ALB_Plate002_1_007002,0.00048029423
ALB_Plate011_2_008009,0.00048018695
ALB_Plate010_1_011018,0.00048004984
AEB_Plate030_2_011016,0.0004799366
ALB_Plate024_011007,0.00047942996
AEC_Plate005_016002,0.00047932862
ALB_Plate019_004024,0.0004790604
AEB_Plate060_004002,0.00047864317
ALB_Plate020_001017,0.00047854782
ALB_Plate023_2_009020,0.00047822
ALB_Plate014_011006,0.00047804712
ALB_Plate019_005001,0.00047784447
ALB_Plate021_005001,0.0004776597
ALB_Plate011_1_003014,0.00047765375
AEC_Plate020_004023,0.00047751665
AEC_Plate001_014019,0.00047734976
AEB_Plate046_016024,0.0004772544
ALB_Plate001_2_007020,0.0004770994
AHA_Plate010_016024,0.0004768908
AEB_Plate007_009020,0.00047673582
ALB_Plate008_005018,0.00047616957
AEB_Plate030_2_007021,0.00047613384
AEC_Plate021_004001,0.00047578214
AEB_Plate004_001001,0.00047560333
ALB_Plate021_015017,0.00047554373
ALB_Plate023_1_001011,0.0004751146
ALB_Plate017_003016,0.0004750967
AEB_Plate004_016020,0.0004747212
ALB_Plate001_2_008016,0.00047451854
AEC_Plate002_014002,0.00047432183
AEB_Plate049_001022,0.00047404767
AEB_Plate018_005010,0.0004740417
AEB_Plate053_011021,0.00047388673
AEB_Plate007_016001,0.0004736483
AEB_Plate030_2_002002,0.0004735589
ALB_Plate023_2_007012,0.00047320127
AEB_Plate013_2_010022,0.00047271847
AHA_Plate009_1_011004,0.00047240258
AEC_Plate001_002010,0.00047238468
ALB_Plate025_015019,0.00047193764
ALB_Plate020_011005,0.0004718125
AEC_Plate022_014020,0.0004717648
AEC_Plate006_006002,0.00047163368
AEB_Plate007_006001,0.00047159792
AHA_Plate001_2_015005,0.00047150254
ALB_Plate010_1_002016,0.00047126412
AHA_Plate011_2_011021,0.0004711926
AEB_Plate054_006018,0.00047096013
AEB_Plate044_005003,0.00047085882
ALB_Plate020_003017,0.0004706621
AEB_Plate030_2_010024,0.0004705012
AEB_Plate054_003022,0.00047038792
AEB_Plate003_006001,0.00047037005
AEC_Plate032_002019,0.00047031045
AEB_Plate028_1_005023,0.00046978594
AEC_Plate032_012017,0.00046963096
AHA_Plate001_1_008024,0.000469625
AEB_Plate026_005001,0.000469172
ALB_Plate002_1_006024,0.000469172
ALB_Plate011_1_004007,0.00046904682
AHA_Plate009_1_013003,0.00046896338
AEB_Plate006_016024,0.000468719
ALB_Plate012_007022,0.00046846867
AEB_Plate007_016024,0.0004683733
ALB_Plate010_2_004006,0.0004683435
AHA_Plate005_016001,0.00046775938
ALB_Plate011_2_012020,0.0004675269
ALB_Plate020_005017,0.00046741366
AEB_Plate005_006002,0.0004673958
AEB_Plate007_016023,0.00046729445
AEB_Plate043_012020,0.0004671216
ALB_Plate010_2_006023,0.00046696662
ALB_Plate007_001005,0.00046666263
AEC_Plate015_011012,0.0004662335
ALB_Plate012_004016,0.00046607852
ALB_Plate016_010008,0.00046607852
ALB_Plate005_009006,0.00046570302
AHA_Plate009_2_015008,0.0004651129
ALB_Plate016_010022,0.00046498777
ALB_Plate017_015019,0.0004649043
ALB_Plate016_007013,0.0004648626
AEB_Plate054_014024,0.00046473145
ALB_Plate010_1_015022,0.00046446323
AEB_Plate030_2_002023,0.0004642725
AEB_Plate001_006008,0.00046417117
AEB_Plate013_1_005002,0.0004641533
ALB_Plate007_004018,0.00046393872
AEB_Plate039_004005,0.00046344398
ALB_Plate002_2_012012,0.00046336054
ALB_Plate023_2_013006,0.00046325923
AHA_Plate004_008020,0.00046323537
AEC_Plate031_002001,0.00046321153
AEB_Plate044_003023,0.0004630029
ALB_Plate001_1_012017,0.000462538
AHA_Plate010_010013,0.00046251417
ALB_Plate001_2_008006,0.0004623413
AHA_Plate009_1_005006,0.00046229362
AHA_Plate008_009013,0.00046213865
ALB_Plate016_006002,0.00046183466
ALB_Plate010_2_006022,0.0004614115
ALB_Plate023_1_002001,0.00046124458
AEB_Plate003_016002,0.0004612088
AEB_Plate043_005023,0.0004609704
AEB_Plate025_003023,0.0004606843
ALB_Plate002_2_010019,0.000460428
AEB_Plate015_011015,0.00046033264
ALB_Plate006_002005,0.00046011806
AEB_Plate005_016023,0.00046005248
ALB_Plate020_005012,0.00045996904
ALB_Plate010_1_004003,0.0004597783
ALB_Plate010_2_009014,0.00045971276
ALB_Plate010_2_006016,0.00045951008
ALB_Plate023_2_016021,0.0004590988
AEB_Plate013_1_004002,0.0004589975
ALB_Plate002_1_003020,0.00045894383
AEB_Plate002_011013,0.00045878888
AEC_Plate031_010006,0.00045866967
ALB_Plate023_2_016017,0.0004585743
ALB_Plate010_2_012004,0.00045852066
AEB_Plate025_010001,0.00045846106
ALB_Plate013_001011,0.00045821667
AHA_Plate010_015015,0.00045804976
ALB_Plate011_2_016007,0.00045788288
AEC_Plate004_006024,0.0004577875
ALB_Plate008_003021,0.00045772194
AEC_Plate003_016023,0.0004576087
AHA_Plate002_013016,0.00045743585
ALB_Plate022_1_008001,0.00045697688
ALB_Plate011_2_004023,0.00045662522
AEB_Plate028_2_002024,0.00045630336
ALB_Plate014_012012,0.00045610667
ALB_Plate019_011010,0.00045573115
ALB_Plate010_1_009009,0.00045531988
AEB_Plate030_2_002001,0.0004550159
AEB_Plate044_004014,0.00045496225
AHA_Plate009_1_004002,0.00045478344
ALB_Plate011_2_002005,0.0004547298
ALB_Plate010_2_002024,0.00045462846
AHA_Plate001_2_009009,0.00045395494
ALB_Plate022_1_001016,0.00045377613
AHA_Plate001_2_002002,0.0004537523
AEC_Plate023_003011,0.00045369862
AEC_Plate030_1_005004,0.00045304297
AEB_Plate058_005002,0.00045271515
ALB_Plate013_003013,0.0004526317
AEC_Plate002_016001,0.0004525602
ALB_Plate020_007015,0.00045254827
AHA_Plate008_013007,0.00045213103
AEB_Plate035_2_006007,0.00045202376
ALB_Plate019_005023,0.00045181514
AHA_Plate008_016002,0.00045179127
AEB_Plate013_2_003015,0.00045128464
ALB_Plate011_2_007021,0.0004512787
ALB_Plate010_1_004011,0.00045104622
AHA_Plate005_016002,0.0004509747
AEB_Plate060_005001,0.00045056938
AEB_Plate035_2_014004,0.00045053364
AEB_Plate040_004002,0.000450176
AEB_Plate021_010016,0.000449878
ALB_Plate020_011022,0.0004498482
ALB_Plate023_1_010017,0.00044979452
AEB_Plate043_014024,0.00044976472
AHA_Plate003_004015,0.00044962764
AEB_Plate049_012003,0.00044944286
AEB_Plate013_2_016002,0.00044941902
AHA_Plate001_1_007002,0.00044873357
AHA_Plate007_1_008022,0.00044872164
AEC_Plate030_2_008016,0.00044870973
ALB_Plate023_2_012024,0.00044867396
AEB_Plate013_2_004002,0.00044864416
AEB_Plate037_008004,0.0004486263
ALB_Plate007_007015,0.00044854282
ALB_Plate020_012019,0.00044854282
ALB_Plate011_1_013008,0.00044820906
ALB_Plate023_2_002002,0.00044786333
ALB_Plate024_009006,0.00044779776
AEB_Plate043_014003,0.00044764281
ALB_Plate009_006023,0.00044758915
AHA_Plate007_2_003018,0.00044755935
AHA_Plate009_1_005004,0.00044662357
AEB_Plate021_003023,0.00044593215
ALB_Plate020_013003,0.00044566393
AHA_Plate009_1_002001,0.00044563413
AEB_Plate014_005019,0.00044549108
ALB_Plate001_1_006024,0.00044547318
ALB_Plate024_006018,0.0004453957
AEC_Plate032_002002,0.00044516326
AEB_Plate034_009004,0.00044501424
ALB_Plate003_016023,0.0004449904
AEB_Plate062_016023,0.00044450164
AEC_Plate020_004024,0.00044434666
AHA_Plate010_011007,0.00044364334
ALB_Plate022_1_015010,0.0004435301
ALB_Plate002_1_010011,0.00044332148
ALB_Plate007_013008,0.00044321417
AEC_Plate014_004024,0.00044298172
ALB_Plate001_1_001012,0.00044288038
AHA_Plate001_1_007001,0.0004426241
AEC_Plate001_014001,0.00044257642
AEB_Plate035_2_004004,0.00044250488
AEC_Plate012_007001,0.00044236184
AEC_Plate021_004023,0.0004421115
AEB_Plate002_004006,0.00044167042
ALB_Plate021_008004,0.00044119358
AEC_Plate008_006023,0.00044095516
AEB_Plate020_014023,0.00044050813
AEB_Plate043_002024,0.00044050813
AHA_Plate003_006024,0.00043995382
AEB_Plate011_014019,0.0004397869
AEB_Plate040_002024,0.00043961406
AEB_Plate025_006013,0.00043958426
ALB_Plate001_2_016019,0.0004395783
AEB_Plate004_003004,0.00043936967
AEC_Plate013_001008,0.0004392624
ALB_Plate001_1_006003,0.0004391551
AEB_Plate056_004017,0.0004391253
AEB_Plate013_2_004023,0.0004391253
AEB_Plate025_005002,0.00043887497
ALB_Plate011_1_001014,0.00043860078
AEB_Plate024_007002,0.00043825508
AEB_Plate023_002024,0.0004381299
AEB_Plate030_2_002024,0.00043790936
AEB_Plate042_006004,0.00043789746
ALB_Plate023_2_012017,0.00043779015
ALB_Plate002_2_002003,0.00043776035
AHA_Plate007_1_009024,0.0004377067
AEB_Plate003_016022,0.00043725967
AEB_Plate029_1_016001,0.0004372418
ALB_Plate011_1_014022,0.00043722987
AEB_Plate043_005002,0.0004371345
AEB_Plate025_010002,0.0004370749
AEB_Plate024_003001,0.00043684244
AEC_Plate003_011020,0.00043678284
AEC_Plate022_004002,0.0004366994
AEC_Plate030_2_016004,0.00043644905
ALB_Plate022_1_002002,0.0004360318
AEC_Plate007_009008,0.0004360199
ALB_Plate002_1_012021,0.0004359603
AEB_Plate006_006023,0.0004359424
ALB_Plate019_003020,0.0004359305
AEB_Plate059_015008,0.0004357219
AHA_Plate001_1_002015,0.0004356086
ALB_Plate010_2_004024,0.00043559074
ALB_Plate011_2_016021,0.00043554307
AEB_Plate038_004023,0.00043550134
ALB_Plate014_002023,0.0004353583
AEC_Plate030_2_012022,0.00043511987
AEC_Plate030_2_010009,0.00043497086
AHA_Plate001_1_002013,0.00043482782
ALB_Plate001_1_011006,0.0004346192
ALB_Plate011_2_005021,0.00043460727
ALB_Plate013_001013,0.0004343152
ALB_Plate002_2_006005,0.00043394565
AHA_Plate001_1_001005,0.00043387414
ALB_Plate011_1_005018,0.00043376087
ALB_Plate002_1_014023,0.00043371916
AHA_Plate009_1_006024,0.00043348075
ALB_Plate019_002014,0.0004334569
AEC_Plate009_016016,0.00043302178
AEB_Plate063_011004,0.00043290854
AEB_Plate022_014024,0.0004328668
ALB_Plate022_2_009014,0.00043255687
AEB_Plate060_014023,0.00043253304
ALB_Plate012_001022,0.00043206214
AEC_Plate028_009013,0.00043199063
AHA_Plate011_1_010024,0.00043121577
AEC_Plate016_006002,0.00043118
AEC_Plate021_012009,0.00043106676
AEB_Plate045_011010,0.00043089985
ALB_Plate014_009011,0.00043087004
AEB_Plate048_012005,0.0004307747
AHA_Plate008_004004,0.00043035747
AEC_Plate029_009019,0.00042997004
AEB_Plate037_008015,0.00042976736
ALB_Plate007_005015,0.00042975546
AHA_Plate001_2_016005,0.00042970182
AEB_Plate054_011007,0.00042967795
ALB_Plate022_2_003020,0.00042966605
AEB_Plate011_014023,0.00042965412
ALB_Plate025_016024,0.000429523
AEB_Plate025_016002,0.00042926669
ALB_Plate023_2_003008,0.00042917728
AEC_Plate021_016007,0.0004291713
ALB_Plate011_2_007014,0.0004286468
AEB_Plate021_006012,0.00042840838
ALB_Plate003_001013,0.00042840242
ALB_Plate017_015008,0.00042838455
AEB_Plate030_1_011012,0.00042835475
ALB_Plate021_013007,0.00042754412
AEB_Plate011_002024,0.00042740704
AHA_Plate011_1_002002,0.00042708515
ALB_Plate001_2_003019,0.0004269898
AHA_Plate001_2_001004,0.000426656
ALB_Plate003_010003,0.00042653084
AHA_Plate009_2_002001,0.00042637586
ALB_Plate014_015011,0.0004262805
AHA_Plate001_1_009007,0.00042619705
ALB_Plate017_007005,0.00042616128
ALB_Plate003_008020,0.00042616128
ALB_Plate011_2_006009,0.00042604207
AEB_Plate005_001008,0.00042600036
AHA_Plate011_1_006023,0.0004259944
AEB_Plate014_002007,0.00042578578
ALB_Plate010_1_011005,0.00042543412
ALB_Plate021_001009,0.000425297
ALB_Plate011_2_006005,0.0004250586
AEB_Plate026_005024,0.00042499305
AEC_Plate003_012020,0.00042495728
ALB_Plate016_014018,0.00042454005
AEC_Plate001_016002,0.00042437314
ALB_Plate004_006002,0.0004243076
AHA_Plate002_016023,0.00042419432
AEC_Plate014_004006,0.00042368768
ALB_Plate020_004012,0.00042365195
ALB_Plate012_002007,0.00042356254
ALB_Plate005_016001,0.00042301416
AEC_Plate018_016006,0.0004229963
ALB_Plate001_2_004002,0.0004227638
AEB_Plate022_013015,0.00042237638
ALB_Plate001_2_001010,0.00042234064
ALB_Plate002_1_007004,0.00042204262
AEC_Plate030_1_013006,0.00042202472
AEB_Plate023_013011,0.0004217148
AEB_Plate030_1_016001,0.00042153
AHA_Plate001_2_012024,0.00042111278
AEC_Plate028_008011,0.00042103528
ALB_Plate003_016024,0.000420779
AEC_Plate002_016023,0.00042073132
AEB_Plate060_016007,0.000420624
AEB_Plate030_1_010002,0.0004203558
AHA_Plate001_1_003018,0.00042030812
ALB_Plate001_2_007014,0.00042027235
AEC_Plate032_002024,0.0004202187
AHA_Plate011_1_015007,0.00041980148
ALB_Plate016_002023,0.00041969417
AEB_Plate059_005002,0.0004196167
ALB_Plate021_010022,0.00041949152
AEB_Plate020_013015,0.00041936635
AEC_Plate030_1_006015,0.00041935444
ALB_Plate018_005012,0.000419271
AEC_Plate032_005010,0.00041921734
AEB_Plate038_008020,0.00041892528
