candidate_label,closest_calibration_drug,neighborhood_purity
AHA_Plate007_1_012020,DMSO,0.2
ALB_Plate023_2_001014,t-BHP_100,0.2
AEB_Plate035_1_014011,t-BHP_100,0.2
ALB_Plate002_2_011003,t-BHP_100,0.2
ALB_Plate010_1_002013,DMSO,0.2
ALB_Plate020_001010,DMSO,0.2
ALB_Plate020_003010,DMSO,0.2
AEB_Plate011_001013,DMSO,0.2
AEB_Plate018_012019,DMSO,0.2
ALB_Plate007_001009,DMSO,0.2
AEB_Plate013_1_013009,t-BHP_100,0.2
ALB_Plate020_001018,DMSO,0.2
AEB_Plate012_010010,t-BHP_100,0.2
AEC_Plate014_001020,DMSO,0.2
AEB_Plate012_012008,t-BHP_100,0.2
AHA_Plate001_2_011005,DMSO,0.2
AEC_Plate014_003006,DMSO,0.2
ALB_Plate007_001012,DMSO,0.2
AEB_Plate021_016003,t-BHP_100,0.2
AHA_Plate001_2_015011,DMSO,0.2
AHA_Plate002_005018,t-BHP_100,0.2
AEB_Plate034_014015,CAM_25,0.2
AEB_Plate018_013019,DMSO,0.2
AEB_Plate006_001022,DMSO,0.2
AEB_Plate005_001014,DMSO,0.2
AEB_Plate032_016022,t-BHP_100,0.2
AEB_Plate011_001010,DMSO,0.2
AEC_Plate011_015021,DMSO,0.2
ALB_Plate017_001012,DMSO,0.2
AEB_Plate056_016004,t-BHP_100,0.2
AEB_Plate056_015018,t-BHP_100,0.2
AHA_Plate001_1_007007,DMSO,0.2
ALB_Plate015_001017,DMSO,0.2
AEB_Plate056_014021,t-BHP_100,0.2
AEB_Plate035_1_005014,DMSO,0.2
AEB_Plate025_002011,t-BHP_100,0.2
AHA_Plate010_003009,DMSO,0.2
AHA_Plate001_1_009015,t-BHP_100,0.2
ALB_Plate010_1_001009,DMSO,0.2
AEB_Plate007_004004,DMSO,0.2
AHA_Plate001_1_015014,DMSO,0.2
AEC_Plate007_005013,DMSO,0.2
AEB_Plate021_016009,t-BHP_100,0.2
AEC_Plate014_012018,DMSO,0.2
AHA_Plate001_2_003018,DMSO,0.2
AEB_Plate020_016017,t-BHP_100,0.2
AEB_Plate018_004020,DMSO,0.2
AEC_Plate002_005008,DMSO,0.2
AEB_Plate017_001016,t-BHP_100,0.2
ALB_Plate009_003018,t-BHP_100,0.2
AHA_Plate003_012015,DMSO,0.2
ALB_Plate001_1_009003,DMSO,0.2
AEB_Plate042_002017,DMSO,0.2
AEC_Plate025_011010,CAM_25,0.2
AEB_Plate002_013015,t-BHP_100,0.2
ALB_Plate007_001003,DMSO,0.2
AEB_Plate039_008021,t-BHP_100,0.2
AHA_Plate003_001014,DMSO,0.2
AEB_Plate038_008022,t-BHP_100,0.2
AEC_Plate025_014015,t-BHP_100,0.2
ALB_Plate001_2_008006,t-BHP_100,0.2
AEB_Plate038_014005,t-BHP_100,0.2
AEB_Plate004_016010,DMSO,0.2
AEC_Plate024_016022,t-BHP_100,0.2
AEB_Plate005_001004,DMSO,0.2
AHA_Plate008_005003,t-BHP_100,0.2
AEB_Plate029_1_001021,DMSO,0.2
ALB_Plate001_1_001007,DMSO,0.2
AEB_Plate026_010011,t-BHP_100,0.2
AEB_Plate038_010017,t-BHP_100,0.2
AHA_Plate008_001021,DMSO,0.2
AEB_Plate059_001012,t-BHP_100,0.2
ALB_Plate024_013007,DMSO,0.2
ALB_Plate017_011004,t-BHP_100,0.2
ALB_Plate001_2_002015,t-BHP_100,0.2
AEB_Plate009_012003,t-BHP_100,0.2
AEB_Plate003_001003,DMSO,0.2
ALB_Plate016_002020,t-BHP_100,0.2
ALB_Plate001_1_016005,t-BHP_100,0.2
AEB_Plate043_016018,t-BHP_100,0.2
AEB_Plate013_1_016007,t-BHP_100,0.2
ALB_Plate018_004003,DMSO,0.2
AEB_Plate013_1_006003,t-BHP_100,0.2
AEB_Plate013_1_008004,t-BHP_100,0.2
AEB_Plate013_1_008021,t-BHP_100,0.2
AEB_Plate051_016021,t-BHP_100,0.2
AEB_Plate035_2_001022,DMSO,0.2
AEB_Plate012_004010,t-BHP_100,0.2
ALB_Plate023_2_009008,t-BHP_100,0.2
ALB_Plate018_002005,DMSO,0.2
ALB_Plate018_001020,DMSO,0.2
AEB_Plate039_012018,t-BHP_100,0.2
AEB_Plate028_2_001005,DMSO,0.2
AEB_Plate009_015017,DMSO,0.2
ALB_Plate011_2_008018,DMSO,0.2
AEC_Plate001_001022,DMSO,0.2
AEC_Plate029_001004,DMSO,0.2
ALB_Plate024_009006,DMSO,0.2
ALB_Plate024_006021,DMSO,0.2
AHA_Plate010_015009,DMSO,0.2
AEC_Plate003_001018,DMSO,0.2
AEB_Plate030_2_001003,DMSO,0.2
AEB_Plate042_001022,DMSO,0.2
AEB_Plate030_1_010022,DMSO,0.2
AEB_Plate014_001020,DMSO,0.2
AHA_Plate006_006003,DMSO,0.2
ALB_Plate014_009011,DMSO,0.2
ALB_Plate014_010017,t-BHP_100,0.2
AEC_Plate005_001004,DMSO,0.2
AEC_Plate029_005010,t-BHP_100,0.2
ALB_Plate025_014006,t-BHP_100,0.2
AEC_Plate019_009005,DMSO,0.2
AEC_Plate019_012012,DMSO,0.2
ALB_Plate008_008013,t-BHP_100,0.2
AEC_Plate013_001016,DMSO,0.2
AEC_Plate029_011009,DMSO,0.2
AEB_Plate060_003012,DMSO,0.2
AEB_Plate042_012003,t-BHP_100,0.2
AEB_Plate022_012010,t-BHP_100,0.2
AEB_Plate038_016003,t-BHP_100,0.2
AEC_Plate028_002008,t-BHP_100,0.2
ALB_Plate013_003012,DMSO,0.2
AEB_Plate038_016012,t-BHP_100,0.2
AHA_Plate006_011021,DMSO,0.2
AEC_Plate003_001006,DMSO,0.2
AEB_Plate045_002012,CAM_25,0.2
ALB_Plate001_2_014010,CAM_25,0.2
AEC_Plate003_001020,t-BHP_100,0.2
AEC_Plate003_001003,DMSO,0.2
ALB_Plate002_1_001012,DMSO,0.2
AEC_Plate021_014017,DMSO,0.2
AEC_Plate028_015012,DMSO,0.2
AEC_Plate021_016009,t-BHP_100,0.2
AEB_Plate020_008006,t-BHP_100,0.2
AEC_Plate021_009010,t-BHP_100,0.2
AEC_Plate021_010019,t-BHP_100,0.2
AEB_Plate027_003021,t-BHP_100,0.2
AEB_Plate027_008003,DMSO,0.2
ALB_Plate011_2_009011,DMSO,0.2
ALB_Plate011_2_009017,DMSO,0.2
AEC_Plate021_016020,t-BHP_100,0.2
AHA_Plate007_2_014018,t-BHP_100,0.15
AEB_Plate012_001020,t-BHP_100,0.15
AEB_Plate035_2_002003,DMSO,0.15
AEB_Plate035_2_002008,DMSO,0.15
AEB_Plate012_006020,t-BHP_100,0.15
AEB_Plate012_006019,t-BHP_100,0.15
ALB_Plate020_012011,DMSO,0.15
ALB_Plate020_014005,DMSO,0.15
AEC_Plate009_001014,DMSO,0.15
ALB_Plate020_016010,t-BHP_100,0.15
AEC_Plate007_015010,DMSO,0.15
AEC_Plate007_016012,DMSO,0.15
AHA_Plate007_1_001004,DMSO,0.15
AHA_Plate007_1_002022,DMSO,0.15
AHA_Plate007_1_006005,t-BHP_100,0.15
AEB_Plate037_002007,DMSO,0.15
AEB_Plate022_004003,t-BHP_100,0.15
AEC_Plate006_016012,DMSO,0.15
AEC_Plate006_004008,t-BHP_100,0.15
AEC_Plate006_001017,DMSO,0.15
AEC_Plate005_010021,DMSO,0.15
AHA_Plate006_016008,MEN_40,0.15
ALB_Plate019_001006,DMSO,0.15
ALB_Plate018_016021,t-BHP_100,0.15
ALB_Plate019_002003,DMSO,0.15
ALB_Plate019_001018,DMSO,0.15
AEB_Plate013_1_001011,DMSO,0.15
AEB_Plate013_1_002012,DMSO,0.15
AEB_Plate038_004015,DMSO,0.15
AEB_Plate037_014021,t-BHP_100,0.15
AHA_Plate010_011005,DMSO,0.15
AEB_Plate037_016003,t-BHP_100,0.15
AHA_Plate010_011011,DMSO,0.15
AHA_Plate010_015019,DMSO,0.15
AHA_Plate010_015015,DMSO,0.15
AEC_Plate002_016007,DMSO,0.15
AEB_Plate038_016007,t-BHP_100,0.15
AEB_Plate012_001019,DMSO,0.15
ALB_Plate001_1_001015,DMSO,0.15
AEB_Plate038_010021,t-BHP_100,0.15
ALB_Plate001_1_004015,t-BHP_100,0.15
AEC_Plate002_010013,DMSO,0.15
ALB_Plate001_1_011009,DMSO,0.15
AEC_Plate002_007017,DMSO,0.15
AEB_Plate019_016003,t-BHP_100,0.15
AEC_Plate002_002005,DMSO,0.15
AEB_Plate020_001012,DMSO,0.15
AEC_Plate002_001008,DMSO,0.15
ALB_Plate001_2_001006,DMSO,0.15
ALB_Plate001_1_015022,DMSO,0.15
ALB_Plate001_2_002016,t-BHP_100,0.15
ALB_Plate001_2_002013,t-BHP_100,0.15
ALB_Plate001_2_003017,t-BHP_100,0.15
AEB_Plate038_016009,t-BHP_100,0.15
AEC_Plate005_007015,DMSO,0.15
AHA_Plate008_001010,DMSO,0.15
AHA_Plate008_003003,t-BHP_100,0.15
AEC_Plate005_001003,DMSO,0.15
AHA_Plate008_004017,t-BHP_100,0.15
AHA_Plate008_005015,DMSO,0.15
AEB_Plate021_006010,t-BHP_100,0.15
AEB_Plate037_007006,DMSO,0.15
AEB_Plate037_008015,DMSO,0.15
ALB_Plate019_016019,t-BHP_100,0.15
AEC_Plate004_001016,DMSO,0.15
AEB_Plate012_012013,t-BHP_100,0.15
ALB_Plate020_001013,DMSO,0.15
ALB_Plate020_005018,DMSO,0.15
AEC_Plate003_014013,DMSO,0.15
ALB_Plate023_1_004007,CX-5461_10,0.15
ALB_Plate023_1_007004,DMSO,0.15
ALB_Plate018_008003,DMSO,0.15
AHA_Plate010_007019,DMSO,0.15
ALB_Plate023_1_007013,t-BHP_100,0.15
AEB_Plate020_016007,t-BHP_100,0.15
AEB_Plate020_015009,t-BHP_100,0.15
AHA_Plate010_007011,DMSO,0.15
AHA_Plate009_1_008009,t-BHP_100,0.15
AHA_Plate010_005015,DMSO,0.15
AHA_Plate010_003017,DMSO,0.15
AEB_Plate021_001008,t-BHP_100,0.15
AEB_Plate020_016012,t-BHP_100,0.15
AHA_Plate009_2_012021,t-BHP_100,0.15
AHA_Plate009_2_001009,t-BHP_100,0.15
ALB_Plate023_1_014004,CX-5461_10,0.15
AEC_Plate003_013007,DMSO,0.15
AHA_Plate010_005011,DMSO,0.15
AEC_Plate029_014008,t-BHP_100,0.15
AEC_Plate018_006006,t-BHP_100,0.15
AEB_Plate030_2_009007,DMSO,0.15
AEB_Plate030_2_013008,DMSO,0.15
AEB_Plate031_001019,DMSO,0.15
AEC_Plate018_010008,t-BHP_100,0.15
AEC_Plate018_016004,t-BHP_100,0.15
AEB_Plate026_010005,t-BHP_100,0.15
AEC_Plate018_016022,t-BHP_100,0.15
ALB_Plate021_006008,t-BHP_100,0.15
AEC_Plate029_003019,DMSO,0.15
AEC_Plate020_004021,t-BHP_100,0.15
AEC_Plate029_004006,t-BHP_100,0.15
AEC_Plate029_003010,DMSO,0.15
AEC_Plate029_002004,t-BHP_100,0.15
AEC_Plate021_001003,DMSO,0.15
AEC_Plate029_001006,DMSO,0.15
AEB_Plate027_006020,t-BHP_100,0.15
AEC_Plate021_008019,t-BHP_100,0.15
AEC_Plate029_007021,t-BHP_100,0.15
ALB_Plate022_1_008019,CX-5461_10,0.15
ALB_Plate022_1_006014,DMSO,0.15
AEC_Plate015_007021,DMSO,0.15
ALB_Plate022_1_001004,CX-5461_10,0.15
ALB_Plate021_016005,t-BHP_100,0.15
ALB_Plate021_016009,t-BHP_100,0.15
AEC_Plate015_014014,DMSO,0.15
AEB_Plate025_007004,t-BHP_100,0.15
AEC_Plate016_005003,DMSO,0.15
AEC_Plate018_002022,DMSO,0.15
AEC_Plate032_001021,DMSO,0.15
AEC_Plate032_001003,DMSO,0.15
AEC_Plate031_012010,DMSO,0.15
AEC_Plate030_2_012019,t-BHP_100,0.15
AEC_Plate030_2_006007,t-BHP_100,0.15
AEB_Plate008_001019,DMSO,0.15
AEB_Plate008_001016,DMSO,0.15
AEB_Plate008_001013,DMSO,0.15
AEC_Plate030_1_016004,t-BHP_100,0.15
AEC_Plate017_016022,t-BHP_100,0.15
AEC_Plate032_006021,t-BHP_100,0.15
AEB_Plate028_2_001007,DMSO,0.15
AEB_Plate028_1_015003,DMSO,0.15
AEB_Plate028_2_001006,DMSO,0.15
AEC_Plate026_2_016015,t-BHP_100,0.15
AEB_Plate028_1_016017,t-BHP_100,0.15
AEB_Plate028_2_003019,DMSO,0.15
AEC_Plate026_2_006007,DMSO,0.15
AEC_Plate026_2_001020,DMSO,0.15
AEC_Plate026_2_002017,t-BHP_100,0.15
AEB_Plate029_2_001021,DMSO,0.15
AEB_Plate028_2_005004,t-BHP_100,0.15
AEB_Plate009_014013,t-BHP_100,0.15
AEB_Plate009_016003,t-BHP_100,0.15
AEC_Plate026_1_016022,t-BHP_100,0.15
AEB_Plate009_009019,t-BHP_100,0.15
AEB_Plate009_001022,DMSO,0.15
ALB_Plate022_1_012003,CX-5461_10,0.15
ALB_Plate022_1_016022,CX-5461_10,0.15
ALB_Plate022_1_016004,CX-5461_10,0.15
ALB_Plate022_1_014003,CX-5461_10,0.15
ALB_Plate022_2_003006,DMSO,0.15
AEB_Plate029_2_001014,DMSO,0.15
AEC_Plate028_011016,t-BHP_100,0.15
AEC_Plate022_016022,t-BHP_100,0.15
AEC_Plate028_008006,t-BHP_100,0.15
AEC_Plate024_001012,DMSO,0.15
AEC_Plate024_001020,DMSO,0.15
AEB_Plate028_1_001012,DMSO,0.15
AEB_Plate028_1_001018,DMSO,0.15
AEB_Plate028_1_001021,DMSO,0.15
AEB_Plate028_1_016011,t-BHP_100,0.15
AEB_Plate029_2_001007,DMSO,0.15
AEC_Plate027_008008,DMSO,0.15
AEC_Plate027_004022,DMSO,0.15
AEC_Plate027_004003,t-BHP_100,0.15
AEC_Plate027_001016,DMSO,0.15
AEC_Plate027_002011,DMSO,0.15
AEC_Plate026_2_016022,t-BHP_100,0.15
AEC_Plate027_001008,DMSO,0.15
AEC_Plate025_015018,DMSO,0.15
AEC_Plate026_1_001016,DMSO,0.15
AEC_Plate027_016008,t-BHP_100,0.15
AEB_Plate022_016003,t-BHP_100,0.15
AEC_Plate011_004017,DMSO,0.15
AEC_Plate011_016003,DMSO,0.15
AHA_Plate004_016017,t-BHP_100,0.15
AEC_Plate012_001005,DMSO,0.15
AHA_Plate004_014007,DMSO,0.15
ALB_Plate021_010003,t-BHP_100,0.15
AEB_Plate035_1_014022,t-BHP_100,0.15
AEB_Plate011_012003,t-BHP_100,0.15
AEB_Plate011_001005,DMSO,0.15
ALB_Plate021_005014,DMSO,0.15
ALB_Plate021_005021,DMSO,0.15
ALB_Plate001_2_003008,t-BHP_100,0.15
ALB_Plate021_004018,t-BHP_100,0.15
AEC_Plate013_001017,DMSO,0.15
ALB_Plate021_003016,DMSO,0.15
AEC_Plate013_001014,DMSO,0.15
ALB_Plate021_001019,DMSO,0.15
AEC_Plate013_001005,DMSO,0.15
ALB_Plate021_005013,DMSO,0.15
AEB_Plate012_001006,DMSO,0.15
AEB_Plate012_001009,t-BHP_100,0.15
ALB_Plate020_011021,DMSO,0.15
AEB_Plate035_2_001012,DMSO,0.15
ALB_Plate020_010007,t-BHP_100,0.15
ALB_Plate020_010021,DMSO,0.15
AEB_Plate035_2_003013,DMSO,0.15
ALB_Plate020_005013,DMSO,0.15
AEB_Plate035_2_016019,DMSO,0.15
AEB_Plate022_016010,t-BHP_100,0.15
AEB_Plate022_012003,t-BHP_100,0.15
AEB_Plate022_011003,DMSO,0.15
AHA_Plate006_008012,t-BHP_100,0.15
AHA_Plate006_005006,DMSO,0.15
AHA_Plate006_006004,DMSO,0.15
AHA_Plate006_006005,t-BHP_100,0.15
AEC_Plate009_016020,DMSO,0.15
AEC_Plate010_016019,DMSO,0.15
AEC_Plate011_001007,DMSO,0.15
AEC_Plate011_001005,DMSO,0.15
AEB_Plate022_012017,t-BHP_100,0.15
ALB_Plate021_014004,DMSO,0.15
AEB_Plate011_004021,t-BHP_100,0.15
AEB_Plate011_001011,DMSO,0.15
AEC_Plate014_009020,DMSO,0.15
AEB_Plate011_001018,DMSO,0.15
ALB_Plate021_012021,DMSO,0.15
AEC_Plate014_008005,DMSO,0.15
ALB_Plate021_012013,DMSO,0.15
AHA_Plate001_2_009007,DMSO,0.15
AEC_Plate013_004007,DMSO,0.15
AEC_Plate014_011020,DMSO,0.15
AEB_Plate034_001004,DMSO,0.15
AHA_Plate001_2_003005,DMSO,0.15
AHA_Plate001_2_001007,DMSO,0.15
AHA_Plate001_1_015005,DMSO,0.15
AEC_Plate014_015021,DMSO,0.15
AEC_Plate014_016004,DMSO,0.15
AEC_Plate014_016020,DMSO,0.15
AEC_Plate015_001020,DMSO,0.15
AHA_Plate001_1_007009,DMSO,0.15
AEB_Plate024_016011,t-BHP_100,0.15
AHA_Plate004_007021,DMSO,0.15
AEC_Plate013_007013,DMSO,0.15
AHA_Plate004_001003,DMSO,0.15
AEC_Plate013_015022,DMSO,0.15
AEC_Plate013_015007,DMSO,0.15
AHA_Plate003_004015,DMSO,0.15
AEC_Plate013_016019,DMSO,0.15
AHA_Plate003_001003,t-BHP_100,0.15
AHA_Plate003_001005,DMSO,0.15
AEC_Plate014_004012,DMSO,0.15
AHA_Plate002_009007,CAM_25,0.15
AEC_Plate014_001011,DMSO,0.15
AEC_Plate014_001009,DMSO,0.15
AEB_Plate024_007015,DMSO,0.15
AEC_Plate014_001008,DMSO,0.15
AEB_Plate034_013007,DMSO,0.15
AHA_Plate001_2_015006,DMSO,0.15
AHA_Plate001_2_013014,t-BHP_100,0.15
ALB_Plate021_015009,DMSO,0.15
AEC_Plate014_001018,DMSO,0.15
AEC_Plate013_016006,DMSO,0.15
ALB_Plate012_001008,DMSO,0.15
ALB_Plate002_2_012014,t-BHP_100,0.15
AEB_Plate046_001021,DMSO,0.15
AEB_Plate062_001013,DMSO,0.15
AEB_Plate043_008011,t-BHP_100,0.15
ALB_Plate003_003007,DMSO,0.15
ALB_Plate010_1_002017,DMSO,0.15
ALB_Plate011_2_012003,DMSO,0.15
ALB_Plate010_1_001013,DMSO,0.15
ALB_Plate011_2_013016,DMSO,0.15
AEB_Plate043_004014,t-BHP_100,0.15
ALB_Plate010_1_014011,DMSO,0.15
ALB_Plate010_1_001003,t-BHP_100,0.15
AEB_Plate047_010016,DMSO,0.15
AEB_Plate047_008016,t-BHP_100,0.15
AEB_Plate015_004005,t-BHP_100,0.15
AEB_Plate005_001015,DMSO,0.15
AEB_Plate055_008006,t-BHP_100,0.15
AEB_Plate015_006020,t-BHP_100,0.15
ALB_Plate009_013013,DMSO,0.15
ALB_Plate004_001022,DMSO,0.15
ALB_Plate024_013006,DMSO,0.15
ALB_Plate009_007008,t-BHP_100,0.15
ALB_Plate003_012017,t-BHP_100,0.15
AEB_Plate063_001017,DMSO,0.15
AEB_Plate042_015008,t-BHP_100,0.15
ALB_Plate015_012018,DMSO,0.15
AEB_Plate017_002007,t-BHP_100,0.15
AEB_Plate063_001006,DMSO,0.15
AEB_Plate063_001008,DMSO,0.15
AEB_Plate013_1_011015,t-BHP_100,0.15
AEB_Plate013_2_003012,DMSO,0.15
AEB_Plate013_2_006017,DMSO,0.15
ALB_Plate010_1_010009,t-BHP_100,0.15
AEB_Plate062_016015,t-BHP_100,0.15
AEB_Plate014_011003,t-BHP_100,0.15
ALB_Plate016_016022,t-BHP_100,0.15
ALB_Plate016_016021,t-BHP_100,0.15
AEB_Plate004_001019,DMSO,0.15
ALB_Plate010_1_009014,DMSO,0.15
AEB_Plate062_001017,DMSO,0.15
ALB_Plate002_2_007005,t-BHP_100,0.15
ALB_Plate002_2_006007,DMSO,0.15
AEB_Plate045_012015,DMSO,0.15
AEB_Plate058_016020,t-BHP_100,0.15
AEB_Plate058_016008,t-BHP_100,0.15
ALB_Plate010_1_003018,DMSO,0.15
AEB_Plate013_1_013007,t-BHP_100,0.15
ALB_Plate016_005006,DMSO,0.15
AEB_Plate041_016005,DMSO,0.15
ALB_Plate008_001021,DMSO,0.15
ALB_Plate011_2_001012,DMSO,0.15
ALB_Plate011_2_001020,DMSO,0.15
ALB_Plate016_004003,DMSO,0.15
ALB_Plate016_004004,DMSO,0.15
ALB_Plate011_1_010005,DMSO,0.15
AEB_Plate060_009011,DMSO,0.15
AEB_Plate017_016015,t-BHP_100,0.15
AEB_Plate013_1_016018,t-BHP_100,0.15
AEB_Plate013_2_016015,DMSO,0.15
ALB_Plate023_2_007013,t-BHP_100,0.15
ALB_Plate023_2_007012,DMSO,0.15
ALB_Plate011_2_001003,DMSO,0.15
AEB_Plate060_001012,DMSO,0.15
AEB_Plate058_015022,t-BHP_100,0.15
ALB_Plate009_002003,t-BHP_100,0.15
AEB_Plate013_1_016004,t-BHP_100,0.15
ALB_Plate016_003007,DMSO,0.15
ALB_Plate009_001016,DMSO,0.15
ALB_Plate009_001010,t-BHP_100,0.15
ALB_Plate016_001015,DMSO,0.15
AEB_Plate013_1_016020,t-BHP_100,0.15
ALB_Plate014_011011,DMSO,0.15
ALB_Plate014_007011,DMSO,0.15
AEB_Plate005_001020,DMSO,0.15
ALB_Plate005_001016,DMSO,0.15
ALB_Plate005_001005,DMSO,0.15
AEB_Plate015_006008,t-BHP_100,0.15
ALB_Plate009_006013,t-BHP_100,0.15
AEB_Plate061_001019,DMSO,0.15
AEB_Plate061_001020,DMSO,0.15
ALB_Plate005_001021,DMSO,0.15
ALB_Plate013_016019,t-BHP_100,0.15
AEB_Plate015_001013,DMSO,0.15
ALB_Plate007_001016,DMSO,0.15
ALB_Plate007_001007,DMSO,0.15
ALB_Plate007_003004,DMSO,0.15
ALB_Plate016_009021,DMSO,0.15
AEB_Plate005_012016,CAM_25,0.15
AEB_Plate015_010004,t-BHP_100,0.15
ALB_Plate011_2_004022,DMSO,0.15
ALB_Plate007_004020,t-BHP_100,0.15
AEB_Plate053_001005,DMSO,0.15
AEB_Plate052_012022,t-BHP_100,0.15
ALB_Plate016_007019,DMSO,0.15
ALB_Plate013_013008,DMSO,0.15
AEB_Plate043_011022,t-BHP_100,0.15
ALB_Plate010_2_002013,DMSO,0.15
AEB_Plate016_001022,DMSO,0.15
ALB_Plate025_009015,t-BHP_100,0.15
ALB_Plate002_2_001011,t-BHP_100,0.15
AEB_Plate050_001021,DMSO,0.15
AEB_Plate056_007017,t-BHP_100,0.15
ALB_Plate002_1_016018,t-BHP_100,0.15
ALB_Plate018_005019,DMSO,0.15
ALB_Plate010_2_012004,DMSO,0.15
AEB_Plate049_003020,DMSO,0.15
ALB_Plate001_2_004006,t-BHP_100,0.15
ALB_Plate001_2_003018,t-BHP_100,0.15
AEB_Plate063_016016,t-BHP_100,0.15
AEB_Plate039_003019,t-BHP_100,0.15
ALB_Plate018_003011,DMSO,0.15
AEB_Plate057_001014,DMSO,0.15
AEB_Plate003_011019,DMSO,0.15
ALB_Plate010_2_008008,t-BHP_100,0.15
ALB_Plate010_2_008018,t-BHP_100,0.15
AEB_Plate001_001003,DMSO,0.15
ALB_Plate025_009014,DMSO,0.15
AEC_Plate001_001016,DMSO,0.15
AEB_Plate016_007022,DMSO,0.15
ALB_Plate001_2_013016,DMSO,0.15
ALB_Plate025_011008,DMSO,0.15
AEB_Plate015_012011,t-BHP_100,0.15
ALB_Plate015_001008,DMSO,0.15
ALB_Plate002_1_003008,DMSO,0.15
ALB_Plate010_2_013007,DMSO,0.15
ALB_Plate015_002007,DMSO,0.15
ALB_Plate011_1_001018,t-BHP_100,0.15
ALB_Plate010_2_006019,t-BHP_100,0.15
ALB_Plate017_015022,DMSO,0.15
AEB_Plate014_002019,DMSO,0.15
ALB_Plate010_1_016005,t-BHP_100,0.15
ALB_Plate010_2_001010,DMSO,0.15
AEB_Plate042_016006,t-BHP_100,0.15
ALB_Plate015_013004,DMSO,0.15
AEB_Plate056_013011,t-BHP_100,0.15
AEB_Plate043_014009,t-BHP_100,0.15
ALB_Plate017_015004,t-BHP_100,0.15
ALB_Plate012_011014,DMSO,0.15
AEB_Plate040_002018,t-BHP_100,0.15
AEB_Plate004_001022,DMSO,0.15
ALB_Plate002_2_002021,t-BHP_100,0.15
ALB_Plate002_2_002009,t-BHP_100,0.15
ALB_Plate010_2_015004,t-BHP_100,0.15
ALB_Plate010_2_015022,DMSO,0.15
AEB_Plate049_001017,DMSO,0.15
ALB_Plate025_001022,DMSO,0.15
ALB_Plate015_009009,DMSO,0.15
AEB_Plate043_010018,t-BHP_100,0.15
AEB_Plate040_001019,t-BHP_100,0.15
AEB_Plate019_007013,t-BHP_100,0.15
AEB_Plate043_016021,t-BHP_100,0.15
ALB_Plate022_2_011016,CX-5461_10,0.1
AEB_Plate054_008014,t-BHP_100,0.1
AEC_Plate015_001004,DMSO,0.1
ALB_Plate022_2_010006,CX-5461_10,0.1
AEB_Plate054_016020,t-BHP_100,0.1
AEB_Plate042_016013,DMSO,0.1
AEB_Plate034_001022,DMSO,0.1
AEB_Plate057_001011,DMSO,0.1
AEB_Plate057_002020,t-BHP_100,0.1
AEC_Plate014_014021,DMSO,0.1
AEC_Plate014_015019,DMSO,0.1
ALB_Plate022_2_010005,CX-5461_10,0.1
ALB_Plate022_2_011010,CX-5461_10,0.1
AEB_Plate008_001007,DMSO,0.1
ALB_Plate022_2_014003,DMSO,0.1
AEB_Plate055_001022,DMSO,0.1
AEB_Plate008_001003,DMSO,0.1
AEC_Plate014_013019,DMSO,0.1
AEB_Plate057_010013,t-BHP_100,0.1
AEC_Plate014_013012,DMSO,0.1
AEB_Plate054_014004,t-BHP_100,0.1
ALB_Plate022_2_010015,CX-5461_10,0.1
AEB_Plate055_001008,DMSO,0.1
AEB_Plate055_001007,DMSO,0.1
AEB_Plate034_005003,DMSO,0.1
AEB_Plate057_005013,DMSO,0.1
ALB_Plate022_2_012004,CX-5461_10,0.1
ALB_Plate022_2_012015,CX-5461_10,0.1
ALB_Plate022_2_011003,DMSO,0.1
AEB_Plate057_006003,t-BHP_100,0.1
AEB_Plate057_007004,t-BHP_100,0.1
AEC_Plate014_013007,DMSO,0.1
AEC_Plate016_005015,DMSO,0.1
AEC_Plate015_015014,DMSO,0.1
AEB_Plate032_001017,DMSO,0.1
AEB_Plate056_008019,t-BHP_100,0.1
AEB_Plate032_008008,DMSO,0.1
AEB_Plate033_002004,DMSO,0.1
AEB_Plate043_007020,DMSO,0.1
AEC_Plate015_015020,DMSO,0.1
AEC_Plate015_014022,DMSO,0.1
AEC_Plate015_015003,DMSO,0.1
AEB_Plate033_007003,DMSO,0.1
AEC_Plate015_015007,DMSO,0.1
AEC_Plate015_015008,DMSO,0.1
AEB_Plate008_001015,DMSO,0.1
AEC_Plate015_013019,DMSO,0.1
AEB_Plate043_010005,t-BHP_100,0.1
AEC_Plate015_004011,DMSO,0.1
AEB_Plate043_009006,DMSO,0.1
AEC_Plate015_013016,DMSO,0.1
AEC_Plate015_004008,DMSO,0.1
AEB_Plate056_004014,t-BHP_100,0.1
AEC_Plate015_009017,DMSO,0.1
AEC_Plate015_005020,DMSO,0.1
AEB_Plate056_001020,DMSO,0.1
AEB_Plate056_001014,DMSO,0.1
AEC_Plate015_007011,DMSO,0.1
AEC_Plate015_008020,DMSO,0.1
AEC_Plate015_010003,DMSO,0.1
AEC_Plate015_004012,DMSO,0.1
AEC_Plate014_016018,DMSO,0.1
AEC_Plate015_002008,DMSO,0.1
AEB_Plate057_001019,DMSO,0.1
ALB_Plate022_2_009009,CX-5461_10,0.1
AEB_Plate056_016021,t-BHP_100,0.1
ALB_Plate022_2_006013,CX-5461_10,0.1
AEC_Plate015_001019,DMSO,0.1
ALB_Plate022_2_005022,DMSO,0.1
